id;continent;humidity;pressure;temperature;wind_direction;wind_speed;rain;snow;station;date;min_temp;max_temp;rainy_days;foggy_days;snowy_days;stormy_days;cloudy_days
10;North America;43.689655172413794;1004.3620689655172;12.826206896551753;163.1551724137931;1.2867241379310344;"0";"0";Albuquerque;2015-11-30;7.919741379310381;15.723189655172462;"0";"0";"0";"0";"0.0388888888888888"
11;Africa;71.98790322580645;1018.127688172043;15.87418010752691;182.2379032258065;3.8501344086021514;"0.0268279569892473";"0";Alexandria;2015-01-31;15.87418010752691;15.87418010752691;"0.0777777777777777";"0.0388888888888888";"0";"0";"0.5458333333333333"
12;Africa;71.20238095238095;1018.639880952381;15.437752976190438;232.36160714285717;3.728497023809524;"0";"0";Alexandria;2015-02-28;15.437752976190438;15.437752976190438;"0";"0.0041666666666666";"0";"0";"0.6180555555555556"
13;Africa;62.33736559139785;1016.581989247312;16.669637096774238;240.15860215053763;4.403615591397849;"0";"0";Alexandria;2015-03-31;16.66382123655916;16.670537634408618;"0";"0";"0";"0";"0.6944444444444444"
14;Africa;61.016666666666666;1015.9652777777778;19.443013888888856;197.94027777777777;4.026194444444444;"0";"0";Alexandria;2015-04-30;19.42179166666665;19.497987499999965;"0";"0";"0";"0";"0.3652777777777777"
15;Africa;60.52956989247312;1012.3870967741937;23.959569892473155;266.80779569892474;3.806102150537634;"0";"0";Alexandria;2015-05-31;23.95331989247313;23.961518817204308;"0";"0";"0";"0";"0.2597222222222222"
16;Africa;66.8861111111111;1012.4833333333332;25.077402777777763;295.03472222222223;4.159472222222222;"0";"0";Alexandria;2015-06-30;25.077402777777763;25.077402777777763;"0";"0";"0";"0";"0.3291666666666666"
17;Africa;65.92204301075269;1008.0013440860216;27.475551075268868;291.65860215053766;4.8422715053763445;"0";"0";Alexandria;2015-07-31;27.449766129032295;27.50082930107527;"0";"0";"0";"0";"0.0194444444444444"
18;Africa;63.59139784946237;1008.885752688172;28.39102150537633;311.02016129032256;4.455645161290323;"0";"0";Alexandria;2015-08-31;28.38650537634413;28.39188172043015;"0";"0";"0";"0";"0.0013888888888888"
19;Africa;60.77361111111111;1012.6152777777778;26.4618055555556;265.6736111111111;4.997402777777778;"0";"0";Alexandria;2015-09-30;26.4618055555556;26.46269444444448;"0";"0";"0";"0";"0.0611111111111111"
20;Africa;61.41532258064516;1016.0940860215054;23.789368279569945;199.19489247311827;4.566975806451612;"0";"0";Alexandria;2015-10-31;23.777647849462426;23.79200268817209;"0";"0";"0";"0";"0.3180555555555555"
21;Africa;58.03448275862069;1016.2931034482758;22.86396551724141;237.1206896551724;3.951034482758621;"0";"0";Alexandria;2015-11-30;22.86396551724141;22.86396551724141;"0";"0";"0";"0";"0.05"
22;Africa;76.72177419354838;1017.4610215053764;11.903037634408632;218.6505376344086;3.3124865591397854;"0.063010752688172";"0";Algiers;2015-01-31;11.903037634408632;11.903037634408632;"0.15";"0.0055555555555555";"0";"0";"0.7333333333333333"
23;Africa;69.58779761904762;1019.764880952381;14.58741071428568;160.67857142857142;3.437633928571429;"0";"0";Algiers;2015-02-28;14.58741071428568;14.58741071428568;"0";"0.0444444444444444";"0";"0";"0.6430555555555556"
24;Africa;76.89650537634408;1020.7594086021504;13.530416666666667;135.21505376344086;2.9137903225806454;"0.0016801075268817";"0";Algiers;2015-03-31;13.524520161290354;13.532930107526852;"0.0055555555555555";"0.0138888888888888";"0";"0";"0.7291666666666666"
25;Africa;72.275;1014.9041666666668;16.48009722222224;154.48611111111111;3.460347222222222;"0";"0";Algiers;2015-04-30;16.40953194444444;16.52236111111108;"0";"0";"0";"0";"0.7069444444444445"
26;Africa;67.63037634408602;1016.5416666666666;20.079206989247268;147.33333333333334;3.530241935483871;"0";"0";Algiers;2015-05-31;20.070649193548377;20.0866491935484;"0";"0.0055555555555555";"0";"0";"0.6361111111111111"
27;Africa;67.95;1015.7694444444444;23.697083333333357;144.1472222222222;3.707291666666667;"0";"0";Algiers;2015-06-30;23.697083333333357;23.697083333333357;"0";"0.0041666666666666";"0";"0";"0.6791666666666667"
28;Africa;63.638440860215056;1014.1922043010752;25.88841397849467;139.7056451612903;3.2850537634408603;"0";"0";Algiers;2015-07-31;25.79520161290327;26.001998655914008;"0";"0.0013888888888888";"0";"0.0055555555555555";"0.5680555555555555"
29;Africa;70.75806451612904;1013.9341397849462;26.056733870967776;143.84274193548387;3.015846774193548;"0";"0";Algiers;2015-08-31;26.056733870967776;26.056733870967776;"0";"0.0125";"0";"0.0041666666666666";"0.6208333333333333"
30;Africa;68.59305555555555;1016.0902777777778;24.77133333333336;121.29583333333332;3.2338194444444444;"0";"0";Algiers;2015-09-30;24.77133333333336;24.77133333333336;"0";"0";"0";"0.0236111111111111";"0.8027777777777778"
31;Africa;65.57123655913979;1018.9811827956988;18.60137096774196;126.28763440860214;2.6667204301075267;"0";"0";Algiers;2015-10-31;18.60137096774196;18.60137096774196;"0";"0";"0";"0.0055555555555555";"0.8194444444444444"
32;Africa;72.92941176470588;1011.4;19.36858823529417;235.85882352941172;4.218235294117648;"0";"0";Algiers;2015-11-30;19.36858823529417;19.36858823529417;"0";"0";"0";"0";"0.1180555555555555"
33;Asia;70.15053763440861;1016.8293010752687;12.304099462365627;245.68951612903223;3.8826881720430113;"0.0728852150537634";"0";Antalya;2015-01-31;11.42137096774195;12.961223118279577;"0.1111111111111111";"0";"0";"0.0013888888888888";"0.6277777777777778"
34;Asia;61.52976190476191;1018.5267857142856;13.291785714285766;241.81994047619048;4.137708333333333;"0.0104910714285714";"0";Antalya;2015-02-28;12.693526785714257;13.740669642857142;"0.0333333333333333";"0";"0";"0";"0.4402777777777777"
35;Asia;57.73118279569893;1014.2325268817204;13.688938172043038;244.68548387096772;4.169448924731183;"0.0328763440860215";"0";Antalya;2015-03-31;12.945138440860203;14.244600806451617;"0.0958333333333333";"0";"0";"0";"0.5569444444444445"
36;Asia;62.227777777777774;1015.0444444444444;17.22816666666671;203.05555555555557;3.583847222222222;"0.0121944444444444";"0";Antalya;2015-04-30;16.979706944444445;17.43786111111109;"0.0527777777777777";"0";"0";"0";"0.5958333333333333"
37;Asia;60.846774193548384;1010.760752688172;23.56450268817207;189.18951612903223;3.365201612903226;"0.0041666666666666";"0";Antalya;2015-05-31;22.758978494623648;24.157778225806453;"0.0097222222222222";"0.0041666666666666";"0";"0";"0.3055555555555556"
38;Asia;57.6625;1010.0152777777778;25.995222222222253;198.53333333333333;3.770902777777778;"0.0172361111111111";"0";Antalya;2015-06-30;25.448347222222253;26.37588888888888;"0.0263888888888888";"0";"0";"0";"0.5194444444444445"
39;Asia;55.03763440860215;1000.967741935484;32.2176747311828;208.66801075268816;3.8589516129032257;"0.0005376344086021";"0";Antalya;2015-07-31;30.914229838709677;32.261161290322605;"0.0027777777777777";"0";"0";"0";"0.3013888888888889"
40;Asia;48.75;1006.0282258064516;31.11891129032256;215.125;3.766397849462365;"0.0047446236559139";"0";Antalya;2015-08-31;30.9134005376344;31.11920698924729;"0.0041666666666666";"0";"0";"0.0027777777777777";"0.2305555555555555"
41;Asia;52.50138888888889;1010.2541666666668;26.052194444444467;229.1638888888889;3.812527777777778;"0.0175555555555555";"0";Antalya;2015-09-30;26.052194444444467;26.052194444444467;"0.0166666666666666";"0";"0";"0.0138888888888888";"0.3555555555555555"
42;Asia;48.70967741935484;1015.326612903226;21.47086021505379;243.05779569892476;3.5251344086021503;"0.0130645161290322";"0";Antalya;2015-10-31;21.47086021505379;21.47086021505379;"0.0263888888888888";"0";"0";"0.0013888888888888";"0.4097222222222222"
43;Asia;85.92941176470588;1016.2117647058824;18.575294117647047;208.7058823529412;2.7245882352941178;"0.1464705882352941";"0";Antalya;2015-11-30;18.575294117647047;18.575294117647047;"0.0180555555555555";"0";"0";"0.0055555555555555";"0.0680555555555555"
44;North America;70.06182795698925;1018.4986559139784;7.058360215053767;208.51344086021504;3.106693548387097;"0.0857930107526881";"0";Atlanta;2015-01-31;5.988534946236598;8.135094086021525;"0.0652777777777777";"0.0027777777777777";"0";"0";"0.4597222222222222"
45;North America;72.38988095238095;1018.6488095238096;7.768854166666699;190.8467261904762;3.2887053571428573;"0.0870238095238095";"0";Atlanta;2015-02-28;6.635252976190486;8.836443452380934;"0.0666666666666666";"0.0083333333333333";"0.0013888888888888";"0";"0.3638888888888889"
46;North America;60.119623655913976;1020.9139784946236;14.40809139784949;174.5;3.2863037634408605;"0.0957930107526881";"0";Atlanta;2015-03-31;13.26946236559138;15.48891532258068;"0.0555555555555555";"0";"0";"0";"0.4597222222222222"
47;North America;58.27916666666667;1016.7569444444443;16.28983333333332;226.54166666666663;2.967055555555556;"0.0500694444444444";"0";Atlanta;2015-04-30;14.90125416666666;17.531736111111115;"0.0208333333333333";"0";"0";"0";"0.2597222222222222"
48;North America;64.58870967741936;1020.2083333333334;20.180900537634443;190.5282258064516;2.867298387096774;"0.1004301075268817";"0";Atlanta;2015-05-31;18.84372311827957;21.55142473118281;"0.0388888888888888";"0.0013888888888888";"0";"0";"0.4527777777777778"
49;North America;71.67361111111111;1017.8805555555556;24.29716666666667;170.37083333333334;2.551833333333333;"0.0517361111111111";"0";Atlanta;2015-06-30;22.872805555555544;25.66190277777781;"0.0402777777777777";"0";"0";"0";"0.5277777777777778"
50;North America;77.71505376344086;1017.9462365591398;25.101196236559133;170.33198924731184;"0.8914112903225807";"0.0696505376344086";"0";Atlanta;2015-07-31;23.03748924731184;26.854919354838728;"0.0555555555555555";"0";"0";"0.0263888888888888";"0.5013888888888889"
51;North America;78.85215053763442;1017.763440860215;25.17581989247316;134.4220430107527;"0.8883064516129032";"0.1112903225806451";"0";Atlanta;2015-08-31;23.084247311827998;26.986814516129076;"0.0319444444444444";"0.0013888888888888";"0";"0.0222222222222222";"0.4472222222222222"
52;North America;78.97638888888889;1017.0777777777778;21.537291666666704;121.70416666666668;"0.733125";"0.0272638888888888";"0";Atlanta;2015-09-30;19.379416666666657;23.299333333333323;"0.0416666666666666";"0";"0";"0.0069444444444444";"0.3"
53;North America;79.39247311827957;1016.581989247312;17.79458333333332;137.6720430107527;"0.6821236559139785";"0.0375537634408602";"0";Atlanta;2015-10-31;15.601801075268838;19.55209677419356;"0.0319444444444444";"0.0069444444444444";"0";"0.0027777777777777";"0.3805555555555555"
54;North America;78.62068965517241;1022.9396551724138;10.222931034482826;165.11206896551724;"0.7925862068965517";"0.0382758620689655";"0";Atlanta;2015-11-30;8.1569827586207;12.009396551724135;"0.0097222222222222";"0";"0";"0";"0.05"
55;Europe;70.00403225806451;1014.1236559139784;8.724919354838732;263.18682795698925;4.8627688172043015;"0.0316397849462365";"0";Barcelona;2015-01-31;6.9489784946236455;10.166505376344103;"0.0319444444444444";"0";"0";"0";"0.6597222222222222"
56;Europe;78.29464285714286;1018.1145833333334;12.416339285714288;199.2306547619048;4.042574404761905;"0.0053869047619047";"0";Barcelona;2015-02-28;10.937797619047616;13.68625000000003;"0.0180555555555555";"0";"0";"0";"0.6791666666666667"
57;Europe;74.41801075268818;1021.9932795698924;12.403655913978524;204.7956989247312;3.809314516129033;"0.0038844086021505";"0";Barcelona;2015-03-31;10.965779569892447;13.684076612903254;"0.0097222222222222";"0.0013888888888888";"0";"0";"0.6722222222222223"
58;Europe;71.20416666666667;1015.9277777777778;13.636986111111128;181.41805555555555;3.781569444444445;"0.0086388888888888";"0";Barcelona;2015-04-30;12.220823611111143;14.854436111111111;"0.0222222222222222";"0.0013888888888888";"0";"0";"0.7083333333333334"
59;Europe;73.80510752688173;1016.048387096774;17.52162634408603;187.91397849462365;3.974583333333333;"0.012768817204301";"0";Barcelona;2015-05-31;15.944919354838705;19.05658602150538;"0.0180555555555555";"0";"0";"0";"0.7486111111111111"
60;Europe;68.56527777777778;1016.2805555555556;23.356222222222243;190.83055555555555;3.803208333333333;"0.0052916666666666";"0";Barcelona;2015-06-30;21.56895833333334;25.067999999999984;"0.0180555555555555";"0";"0";"0";"0.6833333333333333"
61;Europe;69.29301075268818;1014.7674731182796;25.42538978494628;173.4798387096774;1.3991801075268815;"0.0038172043010752";"0";Barcelona;2015-07-31;23.1644731182796;28.227940860215085;"0.0083333333333333";"0";"0";"0.0013888888888888";"0.6611111111111111"
62;Europe;71.76209677419355;1014.9758064516128;24.954865591397837;167.83467741935485;1.544180107526882;"0.009274193548387";"0";Barcelona;2015-08-31;22.73354838709679;28.068548387096826;"0.0263888888888888";"0";"0";"0.0013888888888888";"0.7486111111111111"
63;Europe;75.38888888888889;1016.7388888888888;23.25311111111114;199.92361111111111;1.592902777777778;"0.0217361111111111";"0";Barcelona;2015-09-30;21.062194444444454;25.36594444444449;"0.0597222222222222";"0";"0";"0.0055555555555555";"0.8277777777777777"
64;Europe;78.07930107526882;1018.2594086021504;18.47384408602153;205.29032258064515;1.3280376344086022;"0.0127284946236559";"0";Barcelona;2015-10-31;15.928669354838746;20.49577956989248;"0.0222222222222222";"0";"0";"0";"0.8555555555555555"
65;Europe;65.6;1006.3882352941176;15.132588235294122;236.23529411764707;1.567058823529412;"0.0095294117647058";"0";Barcelona;2015-11-30;12.408117647058816;16.878117647058843;"0.0041666666666666";"0";"0";"0";"0.1013888888888888"
66;Asia;65.17876344086021;1016.15188172043;13.625766129032286;189.91129032258064;2.009435483870968;"0.0311424731182795";"0";Beersheba;2015-01-31;13.625766129032286;13.625766129032286;"0.0708333333333333";"0";"0";"0";"0.4375"
67;Asia;68.76785714285714;1015.8065476190476;13.417529761904802;206.8139880952381;2.6733482142857143;"0";"0";Beersheba;2015-02-28;13.417529761904802;13.417529761904802;"0";"0";"0";"0";"0.4027777777777778"
68;Asia;69.86827956989248;1014.0887096774194;14.197647849462385;254.28629032258064;2.291545698924731;"0";"0";Beersheba;2015-03-31;14.19622311827959;14.199466397849504;"0";"0";"0";"0";"0.4736111111111111"
69;Asia;52.90416666666667;1013.1055555555556;19.28644444444444;249.15972222222223;1.9926666666666668;"0";"0";Beersheba;2015-04-30;19.251418055555572;19.359295833333363;"0";"0";"0";"0";"0.4027777777777778"
70;Asia;50.85752688172043;1009.4905913978496;23.5759946236559;271.9045698924731;1.8530779569892477;"0";"0";Beersheba;2015-05-31;23.565232526881744;23.590779569892447;"0";"0";"0";"0";"0.2680555555555555"
71;Asia;58.390277777777776;1009.375;23.750638888888886;297.68055555555554;2.9604166666666667;"0";"0";Beersheba;2015-06-30;23.750638888888886;23.783000000000012;"0";"0";"0";"0";"0.0666666666666666"
72;Asia;55.284946236559136;1007.0940860215054;27.641505376344128;300.6962365591398;4.121760752688172;"0.0022177419354838";"0";Beersheba;2015-07-31;27.54754569892475;28.640907258064544;"0.0069444444444444";"0";"0";"0";"0.0597222222222222"
73;Asia;50.56586021505376;1008.09811827957;28.86500000000001;304.46639784946234;3.812486559139785;"0";"0";Beersheba;2015-08-31;28.828911290322598;29.454086021505415;"0";"0";"0";"0";"0.0222222222222222"
74;Asia;56.10138888888889;1011.5666666666668;25.412291666666704;282.0541666666667;3.882055555555556;"0";"0";Beersheba;2015-09-30;25.29593055555557;25.993597222222206;"0";"0";"0";"0";"0.1125"
75;Asia;56.69220430107527;1015.0349462365592;23.33846774193552;266.5282258064516;3.5718548387096773;"0";"0";Beersheba;2015-10-31;23.278884408602156;23.752231182795757;"0";"0";"0";"0";"0.4652777777777778"
76;Asia;60.26724137931034;1017.051724137931;22.75577586206896;218.75;2.9995689655172413;"0";"0";Beersheba;2015-11-30;22.75577586206896;22.75577586206896;"0";"0";"0";"0";"0.0569444444444444"
77;South America;75.37096774193549;1025.0416666666667;13.21427419354842;130.73790322580646;2.546008064516129;"0.0159408602150537";"0";Bogota;2015-01-31;13.21427419354842;13.21427419354842;"0.0208333333333333";"0.0666666666666666";"0";"0.0013888888888888";"0.9180555555555556"
78;South America;77.00446428571429;1025.1636904761904;14.113586309523782;140.2842261904762;2.757485119047619;"0.0209791666666666";"0";Bogota;2015-02-28;14.113586309523782;14.113586309523782;"0.0305555555555555";"0.0402777777777777";"0";"0";"0.8194444444444444"
79;South America;81.70161290322581;1025.4193548387098;13.56225806451613;131.78763440860214;2.363763440860215;"0.2085577956989247";"0";Bogota;2015-03-31;13.559533602150507;13.566872311827922;"0.075";"0.0583333333333333";"0";"0";"0.8222222222222222"
80;South America;77.15833333333333;1025.6291666666666;14.566291666666643;120.8375;2.63375;"0.2779444444444444";"0";Bogota;2015-04-30;14.536249999999995;14.60847222222219;"0.1347222222222222";"0.0097222222222222";"0";"0";"0.8111111111111111"
81;South America;79.87231182795699;1026.701612903226;14.488413978494634;118.16532258064515;2.5718279569892477;"0.1138172043010752";"0";Bogota;2015-05-31;14.482096774193508;14.499301075268818;"0.0763888888888889";"0.0222222222222222";"0";"0";"0.8722222222222222"
82;South America;81.19444444444444;1026.6805555555557;13.775750000000016;107.69583333333334;2.3926944444444445;"0.163625";"0";Bogota;2015-06-30;13.775750000000016;13.775750000000016;"0.1152777777777777";"0.05";"0";"0";"0.7666666666666667"
83;South America;84.94623655913979;1019.1545698924732;11.986465053763482;123.03360215053765;1.5298118279569892;"0.1366397849462365";"0";Bogota;2015-07-31;11.928504032258104;12.032616935483873;"0.0916666666666666";"0.0041666666666666";"0";"0";"0.9319444444444444"
84;South America;84.34677419354838;1018.5120967741937;12.362029569892512;134.2271505376344;1.3363844086021506;"0.1690591397849462";"0";Bogota;2015-08-31;12.362029569892512;12.362029569892512;"0.0944444444444444";"0.0055555555555555";"0";"0.0013888888888888";"0.9180555555555556"
85;South America;82.09027777777777;1018.3138888888888;12.337402777777813;127.27083333333331;1.258361111111111;"0.1322777777777777";"0";Bogota;2015-09-30;12.337402777777813;12.337402777777813;"0.0736111111111111";"0.0069444444444444";"0";"0";"0.9013888888888888"
86;South America;84.15725806451613;1017.668010752688;12.886021505376334;140.45967741935485;1.1226075268817204;"0.0855241935483871";"0";Bogota;2015-10-31;12.886021505376334;12.886021505376334;"0.0722222222222222";"0.0277777777777777";"0";"0.0222222222222222";"0.8972222222222223"
87;South America;89;1017.1764705882352;12.616941176470618;166.57647058823528;"0.8150588235294117";"0.0104705882352941";"0";Bogota;2015-11-30;12.616941176470618;12.616941176470618;"0.0027777777777777";"0";"0";"0.0027777777777777";"0.1097222222222222"
88;North America;77.34139784946237;1011.9549731182796;1.208077956989257;243.72513440860212;4.796633064516129;"0.0986626344086021";"0";Boston;2015-01-31;"0.4470564516129229";1.938313172043024;"0.1555555555555555";"0.0541666666666666";"0.1125";"0";1.1888888888888889
89;North America;75.7328869047619;1016.0290178571428;2.04059523809525;195.7313988095238;4.873950892857143;"0.0586458333333333";"0";Boston;2015-02-28;1.1301041666666831;2.878697916666681;"0.0986111111111111";"0.05";"0.2236111111111111";"0";1.0972222222222223
90;North America;65.15524193548387;1019.309811827957;6.002022849462378;218.83333333333331;5.035940860215054;"0.0592876344086021";"0";Boston;2015-03-31;4.989771505376382;6.921693548387111;"0.0986111111111111";"0.0180555555555555";"0.0055555555555555";"0";1.3111111111111111
91;North America;64.55277777777778;1016.9743055555556;7.769847222222268;181.0888888888889;4.481625;"0.0817569444444444";"0";Boston;2015-04-30;6.703391666666676;8.77597847222222;"0.1208333333333333";"0.0152777777777777";"0.0111111111111111";"0";1.2875
92;North America;68.79637096774194;1012.823252688172;12.634778225806484;196.7358870967742;4.704879032258065;"0.1380712365591397";"0";Boston;2015-05-31;11.459110887096756;13.687430779569922;"0.2125";"0.0152777777777777";"0";"0";1.5305555555555554
93;North America;70.88819444444445;1016.7048611111112;19.0231805555556;189.77083333333331;4.11875;"0.0923611111111111";"0";Boston;2015-06-30;17.749923611111114;20.18492361111112;"0.1055555555555555";"0.0125";"0";"0";1.4458333333333333
94;North America;81.2627688172043;1014.2116935483872;19.288991935483864;189.3991935483871;2.6926411290322583;"0.1824865591397849";"0";Boston;2015-07-31;17.606427419354873;20.96139314516131;"0.1680555555555555";"0.0111111111111111";"0";"0.0194444444444444";1.4430555555555555
95;North America;77.17809139784946;1016.4086021505376;19.831391129032284;187.4422043010753;3.1058131720430104;"0.0664448924731182";"0";Boston;2015-08-31;18.104099462365586;21.50249327956988;"0.0736111111111111";"0.0097222222222222";"0";"0";1.7125
96;North America;77.64722222222223;1016.4048611111112;17.781715277777778;191.0611111111111;2.9519513888888893;"0.1290833333333333";"0";Boston;2015-09-30;16.011527777777758;19.38686111111116;"0.0986111111111111";"0.0041666666666666";"0";"0.0055555555555555";1.5444444444444445
97;North America;81.1350806451613;1013.9038978494624;13.13636424731186;203.1209677419355;3.7406720430107527;"0.1217405913978494";"0";Boston;2015-10-31;11.36442204301079;14.861263440860228;"0.1583333333333333";"0.0013888888888888";"0";"0";1.6069444444444445
98;North America;79.02873563218391;1008.8505747126436;7.868505747126449;279.42528735632186;4.064712643678161;"0.040919540229885";"0";Boston;2015-11-30;6.253218390804648;9.835459770114994;"0.0097222222222222";"0.0041666666666666";"0";"0";"0.2041666666666666"
99;South America;63.998655913978496;1011.2795698924732;24.978467741935503;135.86424731182797;4.494825268817205;"0.1593413978494623";"0";Buenos Aires;2015-01-31;23.77545698924729;26.08897849462369;"0.1208333333333333";"0";"0";"0";"0.2361111111111111"
100;South America;69.95089285714286;1012.9627976190476;23.50947916666672;147.73809523809524;3.841532738095238;"0.0640327380952381";"0";Buenos Aires;2015-02-28;22.44410714285715;24.543348214285743;"0.0819444444444444";"0";"0";"0";"0.4305555555555556"
101;South America;73.33064516129032;1014.3185483870968;21.968131720430165;117.74596774193547;3.829408602150538;"0.2255241935483871";"0";Buenos Aires;2015-03-31;21.0340860215054;22.821236559139837;"0.1333333333333333";"0";"0";"0";"0.4625"
102;South America;77.0736111111111;1017.0111111111112;20.43756944444448;121.6875;3.5592361111111117;"0.136125";"0";Buenos Aires;2015-04-30;19.57196250000004;21.24260277777779;"0.0819444444444444";"0.0069444444444444";"0";"0";"0.3291666666666666"
103;South America;68.72983870967742;1017.1935483870968;14.402379032258068;160.16397849462365;3.01372311827957;"0.1838844086021505";"0";Buenos Aires;2015-05-31;13.523346774193556;15.26946236559138;"0.1027777777777777";"0.0041666666666666";"0";"0";"0.1652777777777777"
104;South America;74.25972222222222;1019.6680555555556;11.960597222222248;157.5236111111111;2.8627777777777776;"0.1006527777777777";"0";Buenos Aires;2015-06-30;11.16211111111113;12.75008333333335;"0.0833333333333333";"0.0194444444444444";"0";"0";"0.4527777777777778"
105;South America;72.43817204301075;1020.4583333333334;11.701169354838726;169.66397849462365;2.401236559139785;"0.079516129032258";"0";Buenos Aires;2015-07-31;9.880009408602175;12.719543010752716;"0.0611111111111111";"0.0055555555555555";"0";"0.0055555555555555";"0.5083333333333333"
106;South America;73.75403225806451;1020.7620967741937;12.821075268817252;115.39650537634408;2.175120967741936;"0.1152284946236559";"0";Buenos Aires;2015-08-31;10.49227150537638;14.165564516129052;"0.0388888888888888";"0.0347222222222222";"0";"0.0013888888888888";"0.5430555555555555"
107;South America;82.4375;1017.7541666666668;15.257819444444465;124.98472222222222;2.9134999999999995;"0.1424861111111111";"0";Buenos Aires;2015-09-30;13.55273611111113;16.230277777777758;"0.1166666666666666";"0.0013888888888888";"0";"0.0083333333333333";"0.5263888888888889"
108;South America;62.483870967741936;1016.8051075268816;18.362352150537674;145.6451612903226;2.9636962365591395;"0.0705645161290322";"0";Buenos Aires;2015-10-31;16.133010752688165;19.685860215053765;"0.0805555555555555";"0";"0";"0";"0.3277777777777778"
109;South America;88.72941176470589;1014.3764705882352;18.841529411764725;130.0705882352941;3.082117647058824;"0.1052941176470588";"0";Buenos Aires;2015-11-30;17.525176470588235;19.91247058823535;"0.025";"0";"0";"0";"0.0791666666666666"
110;Africa;62.93817204301075;1018.52688172043;16.563790322580644;168.3736559139785;4.21125;"0";"0";Cairo;2015-01-31;16.206639784946276;16.882553763440853;"0.0013888888888888";"0.0583333333333333";"0";"0";"0.3958333333333333"
111;Africa;61.47172619047619;1018.6354166666666;16.1949851190476;197.43005952380952;3.886711309523809;"0.0001636904761904";"0";Cairo;2015-02-28;15.804598214285704;16.566130952380945;"0.0013888888888888";"0.0055555555555555";"0";"0";"0.4430555555555555"
112;Africa;51.26209677419355;1016.4327956989248;18.09543010752691;205.38172043010752;4.655524193548387;"0";"0";Cairo;2015-03-31;17.67121370967743;18.504919354838705;"0";"0";"0";"0";"0.5861111111111111"
113;Africa;43.825;1015.6291666666668;21.85777777777781;151.42083333333332;5.502986111111111;"0";"0";Cairo;2015-04-30;21.5260180555556;22.222861111111115;"0";"0";"0";"0";"0.2833333333333333"
114;Africa;39.46102150537634;1012.0940860215054;28.105416666666716;191.55913978494624;4.579072580645161;"0";"0";Cairo;2015-05-31;27.600618279569915;28.653494623655945;"0";"0";"0";"0";"0.0833333333333333"
115;Africa;48.84583333333333;1012.0625;28.027097222222267;232.33333333333331;4.850472222222223;"0";"0";Cairo;2015-06-30;27.423569444444468;28.732763888888883;"0";"0";"0";"0";"0.1069444444444444"
116;Africa;42.534946236559136;1007.4045698924732;31.706760752688183;255.4986559139785;3.8813844086021514;"0";"0";Cairo;2015-07-31;30.77106989247318;31.835790322580635;"0";"0";"0";"0";"0.1333333333333333"
